index,Time,Open,High,Low,Close,Daily,Range,ADR,ADR_min,Fractal,Swing_Price,Swing_Type,Hour,Swing_Difference,Time_Difference,Retracement,pip_move,end_index,Swing_Length,Next_Swing,Largest_bar
138098,2020-10-27 17:30:00,1.1823,1.1827,1.18198,1.18212,2020-10-27 00:00:00,0.00072,0.0016985,0.0034,D,1.18198,S,17,-0.0019,0,0.447058824,0.0019,138104,2,F,0.0016
138104,2020-10-27 19:00:00,1.18336,1.1837,1.18312,1.18336,2020-10-27 00:00:00,0.00058,0.0016985,0.0034,U,1.1837,F,19,0.00172,0,0.905263158,0.00172,138130,6,T,0.00139
138130,2020-10-28 01:30:00,1.17716,1.17806,1.17694,1.17776,2020-10-28 00:00:00,0.00112,0.0015995,0.0032,D,1.17694,T,1,-0.00676,0,3.930232558,0.00676,138142,26,S,0.00229
138142,2020-10-28 04:30:00,1.17864,1.1788,1.1782,1.17832,2020-10-28 00:00:00,0.0006,0.0015995,0.0032,U,1.1788,S,4,0.00186,0,0.275147929,0.00186,138169,12,T,0.00128
138169,2020-10-28 11:15:00,1.17595,1.17595,1.17499,1.17532,2020-10-28 00:00:00,0.00096,0.0015995,0.0032,D,1.17499,T,11,-0.00381,0,2.048387097,0.00381,138171,27,S,0.00209
138171,2020-10-28 11:45:00,1.1761,1.17669,1.1756,1.17648,2020-10-28 00:00:00,0.00109,0.0015995,0.0032,U,1.17669,S,11,0.0017,0,0.446194226,0.0017,138187,2,T,0.00209
138187,2020-10-28 15:45:00,1.17196,1.17286,1.17178,1.17268,2020-10-28 00:00:00,0.00108,0.0015995,0.0032,D,1.17178,T,15,-0.00491,0,2.888235294,0.00491,138192,16,S,0.00189
138192,2020-10-28 17:00:00,1.17342,1.17419,1.17308,1.17308,2020-10-28 00:00:00,0.00111,0.0015995,0.0032,U,1.17419,S,17,0.00241,0,0.490835031,0.00241,138193,5,F,0.00192
138193,2020-10-28 17:15:00,1.17307,1.17326,1.17207,1.17268,2020-10-28 00:00:00,0.00119,0.0015995,0.0032,D,1.17207,F,17,-0.00212,0,0.87966805,0.00212,138201,1,T,0.00212
138201,2020-10-28 19:15:00,1.17558,1.17606,1.17542,1.17589,2020-10-28 00:00:00,0.00064,0.0015995,0.0032,U,1.17606,T,19,0.00399,0,1.882075472,0.00399,138281,8,E,0.00235
138281,2020-10-29 15:15:00,1.17037,1.17042,1.1695,1.17026,2020-10-29 00:00:00,0.00092,0.0016715,0.00334,D,1.1695,E,15,-0.00656,1,1.644110276,0.00656,138283,80,S,0.0026
138283,2020-10-29 15:45:00,1.17034,1.17174,1.16974,1.17043,2020-10-29 00:00:00,0.002,0.0016715,0.00334,U,1.17174,S,15,0.00224,0,0.341463415,0.00224,138284,2,T,0.00192
138284,2020-10-29 16:00:00,1.17042,1.17059,1.16908,1.17042,2020-10-29 00:00:00,0.00151,0.0016715,0.00334,D,1.16908,T,16,-0.00266,0,1.1875,0.00266,138286,1,S,0.00266
138286,2020-10-29 16:30:00,1.17089,1.17146,1.16882,1.17001,2020-10-29 00:00:00,0.00264,0.0016715,0.00334,U,1.17146,S,16,0.00238,0,0.894736842,0.00238,138289,2,T,0.00266
138289,2020-10-29 17:15:00,1.16856,1.1686,1.16746,1.16852,2020-10-29 00:00:00,0.00114,0.0016715,0.00334,D,1.16746,T,17,-0.004,0,1.680672269,0.004,138290,3,S,0.00349
138290,2020-10-29 17:30:00,1.16853,1.1695,1.16801,1.16936,2020-10-29 00:00:00,0.00149,0.0016715,0.00334,U,1.1695,S,17,0.00204,0,0.51,0.00204,138302,1,T,0.00256
138302,2020-10-29 20:30:00,1.1656,1.1656,1.16502,1.1653,2020-10-29 00:00:00,0.00058,0.0016715,0.00334,D,1.16502,T,20,-0.00448,0,2.196078431,0.00448,138342,12,S,0.0028
138342,2020-10-30 06:30:00,1.16914,1.16946,1.16908,1.16915,2020-10-30 00:00:00,0.00038,0.00176975,0.00354,U,1.16946,S,6,0.00444,0,0.991071429,0.00444,138357,40,F,0.0015
138357,2020-10-30 10:15:00,1.16684,1.16756,1.16649,1.16724,2020-10-30 00:00:00,0.00107,0.00176975,0.00354,D,1.16649,F,10,-0.00297,0,0.668918919,0.00297,138358,15,F,0.00143
138358,2020-10-30 10:30:00,1.16723,1.16836,1.16721,1.16783,2020-10-30 00:00:00,0.00115,0.00176975,0.00354,U,1.16836,F,10,0.00187,0,0.62962963,0.00187,138363,1,T,0.00187
138363,2020-10-30 11:45:00,1.16698,1.16734,1.16605,1.16688,2020-10-30 00:00:00,0.00129,0.00176975,0.00354,D,1.16605,T,11,-0.00231,0,1.235294118,0.00231,138366,5,S,0.00187
138366,2020-10-30 12:30:00,1.1672,1.16828,1.1672,1.16827,2020-10-30 00:00:00,0.00108,0.00176975,0.00354,U,1.16828,S,12,0.00223,0,0.965367965,0.00223,138369,3,F,0.00173
138369,2020-10-30 13:15:00,1.1667,1.16737,1.16646,1.16716,2020-10-30 00:00:00,0.00091,0.00176975,0.00354,D,1.16646,F,13,-0.00182,0,0.816143498,0.00182,138379,3,T,0.00162
138379,2020-10-30 15:45:00,1.16812,1.17043,1.16782,1.16994,2020-10-30 00:00:00,0.00261,0.00176975,0.00354,U,1.17043,T,15,0.00397,0,2.181318681,0.00397,138454,10,E,0.00306
138454,2020-11-02 11:30:00,1.16304,1.16304,1.16222,1.16258,2020-11-02 00:00:00,0.00082,0.0018,0.0036,D,1.16222,E,11,-0.00821,3,2.068010076,0.00821,138467,75,S,0.00377
138467,2020-11-02 14:45:00,1.16532,1.16558,1.1651,1.16511,2020-11-02 00:00:00,0.00048,0.0018,0.0036,U,1.16558,S,14,0.00336,0,0.409257004,0.00336,138494,13,F,0.00204
138494,2020-11-02 21:30:00,1.16268,1.16271,1.16227,1.16252,2020-11-02 00:00:00,0.00044,0.0018,0.0036,D,1.16227,F,21,-0.00331,0,0.985119048,0.00331,138503,27,F,0.00156
138503,2020-11-02 23:45:00,1.16349,1.1641,1.16348,1.16377,2020-11-02 00:00:00,0.00062,0.0018,0.0036,U,1.1641,F,23,0.00183,0,0.552870091,0.00183,138508,9,F,0.00088
138508,2020-11-03 01:00:00,1.16387,1.16398,1.16236,1.16394,2020-11-03 00:00:00,0.00162,0.00165775,0.00332,D,1.16236,F,1,-0.00174,0,0.950819672,0.00174,138562,5,T,0.0017
138562,2020-11-03 14:30:00,1.17043,1.17182,1.17042,1.17136,2020-11-03 00:00:00,0.0014,0.00165775,0.00332,U,1.17182,T,14,0.00946,1,5.436781609,0.00946,138567,54,S,0.00223
138567,2020-11-03 15:45:00,1.17035,1.1706,1.16986,1.16992,2020-11-03 00:00:00,0.00074,0.00165775,0.00332,D,1.16986,S,15,-0.00196,0,0.207188161,0.00196,138581,5,T,0.00202
138581,2020-11-03 19:15:00,1.17339,1.17399,1.1729,1.17292,2020-11-03 00:00:00,0.00109,0.00165775,0.00332,U,1.17399,T,19,0.00413,0,2.107142857,0.00413,138597,14,E,0.00194
138597,2020-11-03 23:15:00,1.17025,1.17025,1.16956,1.16999,2020-11-03 00:00:00,0.00069,0.00165775,0.00332,D,1.16956,E,23,-0.00443,0,1.072639225,0.00443,138612,16,E,0.00202
138612,2020-11-04 03:00:00,1.17622,1.17707,1.17341,1.1767,2020-11-04 00:00:00,0.00366,0.00174625,0.00349,U,1.17707,E,3,0.00751,0,1.695259594,0.00751,138618,15,E,0.0028
138618,2020-11-04 04:30:00,1.16832,1.16958,1.16738,1.16907,2020-11-04 00:00:00,0.0022,0.00174625,0.00349,D,1.16738,E,4,-0.00969,0,1.290279627,0.00969,138619,6,S,0.00602
138619,2020-11-04 04:45:00,1.16905,1.1704,1.16804,1.16842,2020-11-04 00:00:00,0.00236,0.00174625,0.00349,U,1.1704,S,4,0.00302,0,0.311661507,0.00302,138622,1,T,0.00427
138622,2020-11-04 05:30:00,1.16408,1.16433,1.16027,1.16153,2020-11-04 00:00:00,0.00406,0.00174625,0.00349,D,1.16027,T,5,-0.01013,0,3.354304636,0.01013,138625,3,S,0.00825
138625,2020-11-04 06:15:00,1.16379,1.16654,1.16379,1.16508,2020-11-04 00:00:00,0.00275,0.00174625,0.00349,U,1.16654,S,6,0.00627,0,0.618953603,0.00627,138629,3,F,0.00825
138629,2020-11-04 07:15:00,1.1646,1.16608,1.16312,1.1657,2020-11-04 00:00:00,0.00296,0.00174625,0.00349,D,1.16312,F,7,-0.00342,0,0.545454545,0.00342,138630,4,T,0.00498
138630,2020-11-04 07:30:00,1.16568,1.16766,1.16532,1.1657,2020-11-04 00:00:00,0.00234,0.00174625,0.00349,U,1.16766,T,7,0.00454,0,1.32748538,0.00454,138641,1,E,0.00454
138641,2020-11-04 10:15:00,1.16385,1.16428,1.16284,1.16302,2020-11-04 00:00:00,0.00144,0.00174625,0.00349,D,1.16284,E,10,-0.00482,0,1.061674009,0.00482,138646,11,E,0.00454
138646,2020-11-04 11:30:00,1.16756,1.16954,1.16709,1.16834,2020-11-04 00:00:00,0.00245,0.00174625,0.00349,U,1.16954,E,11,0.0067,0,1.390041494,0.0067,138648,5,S,0.00413
138648,2020-11-04 12:00:00,1.16679,1.16791,1.16631,1.16704,2020-11-04 00:00:00,0.0016,0.00174625,0.00349,D,1.16631,S,12,-0.00323,0,0.482089552,0.00323,138651,2,F,0.00413
138651,2020-11-04 12:45:00,1.16766,1.16898,1.16726,1.16758,2020-11-04 00:00:00,0.00172,0.00174625,0.00349,U,1.16898,F,12,0.00267,0,0.826625387,0.00267,138652,3,F,0.00246
138652,2020-11-04 13:00:00,1.1676,1.16804,1.16722,1.16775,2020-11-04 00:00:00,0.00082,0.00174625,0.00349,D,1.16722,F,13,-0.00176,0,0.65917603,0.00176,138662,1,T,0.00246
138662,2020-11-04 15:30:00,1.17382,1.17457,1.17138,1.17278,2020-11-04 00:00:00,0.00319,0.00174625,0.00349,U,1.17457,T,15,0.00735,0,4.176136364,0.00735,138670,10,S,0.00453
138670,2020-11-04 17:30:00,1.1692,1.16994,1.16803,1.16858,2020-11-04 00:00:00,0.00191,0.00174625,0.00349,D,1.16803,S,17,-0.00654,0,0.889795918,0.00654,138672,8,F,0.00311
138672,2020-11-04 18:00:00,1.17084,1.17198,1.17036,1.17136,2020-11-04 00:00:00,0.00162,0.00174625,0.00349,U,1.17198,F,18,0.00395,0,0.603975535,0.00395,138677,2,F,0.00362
138677,2020-11-04 19:15:00,1.17028,1.17139,1.16978,1.17122,2020-11-04 00:00:00,0.00161,0.00174625,0.00349,D,1.16978,F,19,-0.0022,0,0.556962025,0.0022,138679,5,T,0.00362
138679,2020-11-04 19:45:00,1.17118,1.17342,1.17104,1.17296,2020-11-04 00:00:00,0.00238,0.00174625,0.00349,U,1.17342,T,19,0.00364,0,1.654545455,0.00364,138684,2,S,0.00282
138684,2020-11-04 21:00:00,1.1715,1.17158,1.17102,1.17142,2020-11-04 00:00:00,0.00056,0.00174625,0.00349,D,1.17102,S,21,-0.0024,0,0.659340659,0.0024,138708,5,T,0.00282
138708,2020-11-05 03:00:00,1.17322,1.17396,1.1729,1.17374,2020-11-05 00:00:00,0.00106,0.00201925,0.00404,U,1.17396,T,3,0.00294,0,1.225,0.00294,138717,24,S,0.00164
138717,2020-11-05 05:15:00,1.17168,1.17188,1.17109,1.17183,2020-11-05 00:00:00,0.00079,0.00201925,0.00404,D,1.17109,S,5,-0.00287,0,0.976190476,0.00287,138760,9,T,0.00168
138760,2020-11-05 16:00:00,1.18452,1.18598,1.18414,1.1854,2020-11-05 00:00:00,0.00184,0.00201925,0.00404,U,1.18598,T,16,0.01489,0,5.18815331,0.01489,138769,43,S,0.00308
138769,2020-11-05 18:15:00,1.1822,1.18263,1.18012,1.18056,2020-11-05 00:00:00,0.00251,0.00201925,0.00404,D,1.18012,S,18,-0.00586,0,0.39355272,0.00586,138773,9,F,0.0032
138773,2020-11-05 19:15:00,1.18166,1.1832,1.18163,1.18206,2020-11-05 00:00:00,0.00157,0.00201925,0.00404,U,1.1832,F,19,0.00308,0,0.52559727,0.00308,138777,4,T,0.0032
138777,2020-11-05 20:15:00,1.1802,1.1806,1.17913,1.17929,2020-11-05 00:00:00,0.00147,0.00201925,0.00404,D,1.17913,T,20,-0.00407,0,1.321428571,0.00407,138788,4,E,0.00198
138788,2020-11-05 23:00:00,1.18385,1.18443,1.18248,1.18248,2020-11-05 00:00:00,0.00195,0.00201925,0.00404,U,1.18443,E,23,0.0053,0,1.302211302,0.0053,138790,11,S,0.00222
138790,2020-11-05 23:30:00,1.18276,1.18284,1.18109,1.18183,2020-11-05 00:00:00,0.00175,0.00201925,0.00404,D,1.18109,S,23,-0.00334,0,0.630188679,0.00334,138803,2,T,0.00205
138803,2020-11-06 02:45:00,1.18185,1.18468,1.18086,1.1817,2020-11-06 00:00:00,0.00382,0.0022525,0.00451,U,1.18468,T,2,0.00359,0,1.074850299,0.00359,138808,13,E,0.0031
138808,2020-11-06 04:00:00,1.1805,1.18063,1.17954,1.18001,2020-11-06 00:00:00,0.00109,0.0022525,0.00451,D,1.17954,E,4,-0.00514,0,1.431754875,0.00514,138838,5,E,0.00344
138838,2020-11-06 11:30:00,1.18398,1.18536,1.18387,1.1846,2020-11-06 00:00:00,0.00149,0.0022525,0.00451,U,1.18536,E,11,0.00582,0,1.13229572,0.00582,138840,30,S,0.00206
138840,2020-11-06 12:00:00,1.18432,1.18434,1.18255,1.18302,2020-11-06 00:00:00,0.00179,0.0022525,0.00451,D,1.18255,S,12,-0.00281,0,0.482817869,0.00281,138860,2,T,0.00233
138860,2020-11-06 17:00:00,1.18893,1.1891,1.1876,1.18871,2020-11-06 00:00:00,0.0015,0.0022525,0.00451,U,1.1891,T,17,0.00655,0,2.330960854,0.00655,138863,20,S,0.00246
138863,2020-11-06 17:45:00,1.18562,1.18642,1.18512,1.18613,2020-11-06 00:00:00,0.0013,0.0022525,0.00451,D,1.18512,S,17,-0.00398,0,0.607633588,0.00398,138928,3,T,0.00372
138928,2020-11-09 10:00:00,1.18926,1.18984,1.18901,1.18974,2020-11-09 00:00:00,0.00083,0.00217825,0.00436,U,1.18984,T,10,0.00472,3,1.185929648,0.00472,138946,65,S,0.0028
138946,2020-11-09 14:30:00,1.18664,1.18682,1.186,1.18616,2020-11-09 00:00:00,0.00082,0.00217825,0.00436,D,1.186,S,14,-0.00384,0,0.813559322,0.00384,138952,18,T,0.00294
138952,2020-11-09 16:00:00,1.1894,1.19069,1.18782,1.18832,2020-11-09 00:00:00,0.00287,0.00217825,0.00436,U,1.19069,T,16,0.00469,0,1.221354167,0.00469,138953,6,S,0.00402
138953,2020-11-09 16:15:00,1.1883,1.18838,1.18714,1.18833,2020-11-09 00:00:00,0.00124,0.00217825,0.00436,D,1.18714,S,16,-0.00355,0,0.756929638,0.00355,138957,1,T,0.00355
138957,2020-11-09 17:15:00,1.19068,1.19202,1.19037,1.19172,2020-11-09 00:00:00,0.00165,0.00217825,0.00436,U,1.19202,T,17,0.00488,0,1.374647887,0.00488,138964,4,E,0.00355
138964,2020-11-09 19:00:00,1.18284,1.18284,1.17955,1.1808,2020-11-09 00:00:00,0.00329,0.00217825,0.00436,D,1.17955,E,19,-0.01247,0,2.555327869,0.01247,138980,7,S,0.00562
138980,2020-11-09 23:00:00,1.18324,1.18364,1.18282,1.18293,2020-11-09 00:00:00,0.00082,0.00217825,0.00436,U,1.18364,S,23,0.00409,0,0.327987169,0.00409,138997,16,F,0.00345
138997,2020-11-10 03:15:00,1.18209,1.18212,1.18071,1.18082,2020-11-10 00:00:00,0.00141,0.002375,0.00475,D,1.18071,F,3,-0.00293,0,0.716381418,0.00293,139004,17,T,0.00208
139004,2020-11-10 05:00:00,1.18244,1.18386,1.18238,1.18372,2020-11-10 00:00:00,0.00148,0.002375,0.00475,U,1.18386,T,5,0.00315,0,1.075085324,0.00315,139027,7,S,0.00206
139027,2020-11-10 10:45:00,1.18274,1.18302,1.1814,1.18168,2020-11-10 00:00:00,0.00162,0.002375,0.00475,D,1.1814,S,10,-0.00246,0,0.780952381,0.00246,139030,23,T,0.00206
139030,2020-11-10 11:30:00,1.18353,1.18434,1.18332,1.184,2020-11-10 00:00:00,0.00102,0.002375,0.00475,U,1.18434,T,11,0.00294,0,1.195121951,0.00294,139040,3,E,0.00232
